,price,model,model,year,title_status,mileage,color,vin,state
307,10900,jeep,mpv,2019,clean vehicle,13273,red,  1c4hjxeg1kw609998,michigan
308,10400,infiniti,mpv,2019,clean vehicle,31713,black,  5n1dl0mm1kc552741,florida
309,0,chevrolet,door,2004,salvage insurance,0,maroon,  3gnek12t74g240524,wyoming
310,0,chevrolet,door,2003,salvage insurance,194673,gray,  1gndt13s632267445,texas
311,7320,chevrolet,pickup,2008,clean vehicle,325611,silver,  1gchk23648f125262,florida
312,22809,ford,f-150,2017,clean vehicle,50732,black,  1ftfx1ef5hke41700,michigan
313,0,ford,van,1998,salvage insurance,186855,blue,  2fmda5143wba16791,california
314,0,ford,door,2013,salvage insurance,94004,black,  3fa6p0h74dr270819,minnesota
315,5520,gmc,mpv,2017,clean vehicle,52904,silver,  2gkfltek8h6226257,virginia
316,10900,jeep,mpv,2019,clean vehicle,14195,orange,  1c4hjxeg1kw608401,michigan
317,6330,jeep,mpv,2019,clean vehicle,43965,red,  1c4pjldbxkd300679,florida
318,0,chevrolet,door,2009,salvage insurance,117059,black,  kl1td66e39b645208,colorado
319,25,chevrolet,pickup,2010,salvage insurance,149189,white,  3gcrkse37ag234620,colorado
320,2320,dodge,door,2007,clean vehicle,112182,red,  2b3ka43g67h630568,florida
321,23702,ford,door,2017,clean vehicle,49024,black,  1ftew1ep4hkc08477,michigan
322,0,ford,chassis,1994,salvage insurance,0,green,  1fdee14n7rha47894,california
323,0,ford,door,1997,salvage insurance,203297,green,  1fmdu35p7vub38059,minnesota
324,5520,gmc,mpv,2017,clean vehicle,35821,silver,  2gkfltek8h6338184,virginia
325,4050,heartland,pioneer,2018,clean vehicle,1,gray,  5sfpb3326je365727,pennsylvania
326,14810,infiniti,mpv,2019,clean vehicle,32611,brown,  jn8az2ne0k9233910,florida
327,25,chevrolet,door,2011,salvage insurance,105244,white,  1gccsbf97b8118236,colorado
328,2960,chrysler,van,2008,clean vehicle,164048,red,  2a8hr54px8r787529,florida
329,24800,ford,door,2017,clean vehicle,46955,gray,  1ftew1ef3hfc22483,michigan
330,0,ford,door,1996,salvage insurance,296860,green,  1falp62w5th144314,california
331,0,ford,door,2006,salvage insurance,203158,red,  1fmzk04136ga07119,illinois
332,6270,gmc,mpv,2017,clean vehicle,70443,black,  2gkfluek3h6232330,virginia
333,1880,heartland,trail,2012,clean vehicle,1,white,  5sfnb2425ce237109,pennsylvania
334,10050,infiniti,mpv,2019,clean vehicle,18229,gray,  5n1dl0mm3kc557634,florida
335,225,chevrolet,door,2014,salvage insurance,87673,red,  3gcukrec2eg226031,colorado
336,26900,chevrolet,traverse,2018,clean vehicle,42941,black,  1gnevhkw8jj148388,missouri
337,1420,chrysler,door,2007,clean vehicle,104405,gold,  1c3lc66m77n591138,florida
338,27003,ford,door,2017,clean vehicle,57186,black,  1ftew1ef4hfa16802,michigan
339,0,ford,door,2002,salvage insurance,214800,black,  3fafp37372r151014,south carolina
340,350,ford,door,2004,salvage insurance,236980,gray,  1fmfu16lx4la45470,illinois
341,5600,gmc,mpv,2017,clean vehicle,59808,black,  2gkfltek3h6256220,virginia
342,6680,heartland,country,2011,clean vehicle,1,gray,  5sfbg3524be216811,pennsylvania
343,10120,infiniti,mpv,2019,clean vehicle,20681,white,  5n1dl0mm2kc556913,florida
344,0,chevrolet,door,2010,salvage insurance,137422,red,  2cnflnew5a6355858,colorado
345,3920,ford,door,2015,clean vehicle,102700,white,  1ftmf1c85fkd31564,georgia
346,23100,ford,door,2017,clean vehicle,53270,black,  1ftew1epxhfb71427,michigan
347,0,gmc,door,2004,salvage insurance,235348,gold,  1gket16s646227597,south carolina
348,5630,gmc,mpv,2017,clean vehicle,27195,black,  2gkfltek2h6218025,virginia
349,0,heartland,sundance,2009,clean vehicle,1,white,  5sfgf29269e031344,pennsylvania
350,2800,jaguar,doors,2019,clean vehicle,20849,black,  sajbd4fx6kcy78964,florida
351,0,chevrolet,door,2008,salvage insurance,159266,gray,  2g1wb58kx81220813,california
352,8850,ford,door,2015,clean vehicle,143818,black,  1ftew1cf6ffc68843,georgia
353,18712,ford,f-150,2017,clean vehicle,67347,black,  1ftex1e83hfb13813,michigan
354,0,ford,pickup,2009,salvage insurance,180364,blue,  1ftyr10d19pa60391,tennessee
355,0,ford,door,2009,salvage insurance,184889,black,  1fahp35n09w109143,illinois
356,6300,gmc,mpv,2017,clean vehicle,117400,blue,  2gkfluek6h6317310,virginia
357,2220,heartland,country,2010,clean vehicle,1,white,  5sfbg3823ae204868,pennsylvania
358,6930,jeep,mpv,2019,clean vehicle,47798,red,  1c4pjmdx4kd197521,florida
359,25,chevrolet,door,2008,salvage insurance,130623,white,  1gnfc13j88r167278,california
360,3440,ford,door,2015,clean vehicle,124542,white,  1fadp5au3fl108248,georgia
361,50412,ford,door,2017,clean vehicle,47129,black,  1ft7w2bt3hef41039,michigan
362,25,ford,pickup,1994,salvage insurance,206162,white,  1ftdf15y2rnb12612,georgia
363,950,ford,pk,2001,salvage insurance,229886,red,  1ftrx17w41nb80705,illinois
364,9270,gmc,mpv,2017,clean vehicle,19490,gray,  1gkknxls2hz262405,virginia
365,11380,jeep,mpv,2019,clean vehicle,12038,black,  1c4hjxeg2kw600727,michigan
366,5350,hyundai,mpv,2019,clean vehicle,43536,blue,  km8j33a49ku860727,florida
367,2725,chevrolet,door,2004,salvage insurance,308451,black,  1gcjc33204f177273,south carolina
368,3790,ford,door,2015,clean vehicle,100893,gray,  3fa6p0h71fr180238,georgia
369,40514,ford,door,2017,clean vehicle,90304,white,  1ft7w2bt6heb60592,michigan
370,0,ford,door,1997,salvage insurance,146912,green,  1ftdf18w8vna61251,wisconsin
371,0,ford,door,1998,salvage insurance,131367,white,  1ftrf18l7wka62471,illinois
372,9190,gmc,mpv,2017,clean vehicle,31394,gray,  1gkknxls7hz295013,virginia
373,10330,infiniti,mpv,2019,clean vehicle,25933,gray,  5n1dl0mm9kc556522,florida
374,1000,acura,door,2008,salvage insurance,118250,gray,  5j8tb18578a010979,michigan
375,2925,bmw,door,2013,salvage insurance,46060,white,  5uxwx9c57d0a24286,florida
376,3830,ford,door,2015,clean vehicle,50593,gold,  3fa6p0hdxfr241138,georgia
377,43402,ford,door,2017,clean vehicle,62387,blue,  1ft7w2bt3hed62547,michigan
378,1025,gmc,door,2009,salvage insurance,169634,black,  1gkfk03219r252659,michigan
379,17200,honda,van,2016,clean vehicle,72527,gray,  5fnrl5h65gb151898,new jersey
380,54680,harley-davidson,road/street,2016,clean vehicle,9502,black,  1hd1krm1xgb609213,virginia
381,6940,honda,door,2010,clean vehicle,217290,no_color,  5fnyf4h99ab034386,pennsylvania
382,13080,infiniti,mpv,2019,clean vehicle,17243,gray,  jn8az2nf9k9685086,florida
383,25,chevrolet,door,2007,salvage insurance,194903,gray,  3gnfk16307g310044,virginia
384,10630,ford,door,2015,clean vehicle,82899,white,  1ftew1eg0ffb32472,georgia
385,43009,ford,door,2017,clean vehicle,76418,white,  1ft7w2bt3heb19966,michigan
386,25,gmc,door,2003,salvage insurance,138441,white,  1gkdt13s332100344,michigan
387,4600,ford,pickup,2006,salvage insurance,240740,brown,  1ftpw14v66fa82105,mississippi
388,4950,honda,mpv,2016,clean vehicle,71404,black,  2hkrm3h45gh513861,virginia
389,3760,hyundai,doors,2019,clean vehicle,30382,silver,  5npd84lf6kh456317,florida
390,3900,acura,door,2009,clean vehicle,179389,black,  19uua96529a004646,texas
391,0,cadillac,coupe,2000,salvage insurance,105169,white,  1g6el12y9yu148063,virginia
392,3830,ford,door,2015,clean vehicle,82534,silver,  3fa6p0hdxfr258523,georgia
393,53500,ford,door,2017,clean vehicle,55732,white,  1ft8w4dtxhed96692,michigan
394,25,ford,door,2010,salvage insurance,198596,gray,  1fmeu7de5aua53694,michigan
395,25,ford,door,1998,salvage insurance,300021,brown,  1ftzx0766wka18481,arkansas
396,6240,honda,door,2015,clean vehicle,83623,silver,  5fnyf4h26fb052452,virginia
397,4150,jeep,door,2014,clean vehicle,108895,white,  1c4njrfb0ed707552,new york
398,25,jeep,door,1999,salvage insurance,226972,black,  1j4gw58s4xc558310,florida
399,61200,bmw,series,2020,clean vehicle,7509,black,  wba7t2c04lgl17687,california
400,0,buick,door,2006,salvage insurance,137464,blue,  2g4wc582961163677,virginia
401,13500,bmw,series,2014,clean vehicle,33542,blue,  wba3d5c51ekx97650,new jersey
402,6490,ford,door,2015,clean vehicle,74754,black,  1fm5k7d88fga24308,georgia
403,51502,ford,door,2017,clean vehicle,27661,black,  1ft8w3dt8hec12120,michigan
404,250,ford,door,2010,salvage insurance,115241,white,  3fahp0ha6ar187697,michigan
405,25,ford,door,1984,salvage insurance,41577,white,  2ftcf15y9eca14589,arkansas
406,8160,honda,van,2015,clean vehicle,109027,gray,  5fnrl5h96fb012419,virginia
407,7770,jeep,door,2014,clean vehicle,72732,gray,  1c4rjfbg4ec441069,new york
408,200,jeep,door,2001,salvage insurance,126400,green,  1j4ft48s01l590080,maryland
409,25,audi,door,2008,salvage insurance,177422,black,  wa1by74l38d010163,texas
410,0,chevrolet,door,1995,salvage insurance,274706,green,  2gcec19h8s1195266,arizona
411,1825,bmw,coupe,2008,salvage insurance,77984,white,  wbawb33548p132854,georgia
412,39800,bmw,series,2017,clean vehicle,23177,blue,  wba7e2c58hg739412,california
413,9210,ford,door,2015,clean vehicle,26911,silver,  1ftew1cg4ffa66589,georgia
414,58500,ford,srw,2019,clean vehicle,21527,blue,  1ft8w3bt3kee15023,washington
415,125,ford,door,2014,salvage insurance,56461,silver,  1fm5k8gt9ega74266,michigan
416,3960,honda,door,2015,clean vehicle,95128,white,  19xfb2f81fe252000,virginia
417,5998,hyundai,doors,2014,clean vehicle,122975,phantom black,  5npdh4ae0eh480157,new york
418,3700,honda,doors,2014,clean vehicle,162824,blue,  jhmze2h34es000337,new york
419,0,kia,wagon,2008,salvage insurance,148463,silver,  knafg525787197602,indiana
420,0,audi,door,2005,salvage insurance,181896,black,  waudg74f05n113751,california
421,0,bmw,door,2000,salvage insurance,216657,gray,  wbaam3346yfp77118,utah
422,5000,gmc,door,2012,clean vehicle,140339,black,  1gkkrpedxcj207971,utah
423,15050,infiniti,mpv,2019,clean vehicle,26786,white,  jn8az2ne9k9229368,texas
424,3960,hyundai,doors,2019,clean vehicle,35623,red,  5npd84lf5kh403222,ohio
425,36300,lincoln,nautilus,2019,clean vehicle,14541,black,  2lmpj6l91kbl31468,california
426,55600,lexus,gx,2020,clean vehicle,8186,silver,  jtjam7bx4l5251250,florida
427,2630,nissan,doors,2018,clean vehicle,36739,gray,  3n1cn7ap5jl872135,california
428,5690,nissan,mpv,2017,clean vehicle,42616,blue,  5n1at2mv4hc773816,new jersey
429,19500,audi,q5,2017,clean vehicle,65833,blue,  wa1l2afpxha049370,texas
430,450,chevrolet,coupe,2008,salvage insurance,123515,yellow,  1g1al18f587145539,minnesota
431,20400,cadillac,door,2015,clean vehicle,36122,white,  3gyfnee39fs587810,wisconsin
432,4320,chevrolet,door,2011,clean vehicle,88359,brown,  2cnfleec9b6313197,florida
433,33001,ford,f-150,2017,clean vehicle,35905,gray,  1ftfw1eg3hfc66707,michigan
434,10000,ford,door,2017,salvage insurance,35747,red,  1ftew1efxhkc69002,arkansas
435,0,ford,door,2004,salvage insurance,167011,red,  1fmfu18l84lb61201,maryland
436,5790,gmc,door,2012,clean vehicle,105020,white,  1gtr2ve74cz121991,utah
437,14750,infiniti,mpv,2019,clean vehicle,11047,black,  jn8az2nexk9236071,texas
438,4010,hyundai,doors,2019,clean vehicle,31233,silver,  kmhd84lf4ku746279,ohio
439,40000,mercedes-benz,gle,2019,clean vehicle,19427,white,  4jgda5gb4kb204919,california
440,13000,kia,sportage,2017,clean vehicle,71991,silver,  kndpn3ac7h7113313,new jersey
441,3550,nissan,doors,2018,clean vehicle,29043,blue,  3n1ab7ap2jy244200,california
442,3040,nissan,doors,2017,clean vehicle,36064,gray,  3n1ab7ap5hy411143,new jersey
443,0,chevrolet,coupe,2008,salvage insurance,270080,yellow,  1g1al18f187245041,illinois
444,36400,audi,5,2015,clean vehicle,47213,black,  wuac6bfr0fa901212,wisconsin
445,4480,ford,door,2011,clean vehicle,116480,black,  2fmdk3gc0bbb23680,florida
446,31003,ford,door,2017,clean vehicle,72084,red,  1ftew1eg0hfb93193,michigan
447,75,ford,pickup,2001,salvage insurance,295780,gold,  1ftrw08l61kc05834,arkansas
448,8850,gmc,door,2011,clean vehicle,148035,white,  1gt120c83bf236190,utah
449,14750,infiniti,mpv,2019,clean vehicle,11396,white,  jn8az2nexk9236037,texas
450,4690,hyundai,mpv,2019,clean vehicle,33785,silver,  km8k12aa0ku242609,ohio
451,23000,land,sport,2018,clean vehicle,20103,black,  salcp2rx6jh739311,california
452,46900,land,discovery,2018,clean vehicle,32387,black,  salrr2rk0ja052195,florida
453,10740,mercedes-benz,doors,2018,clean vehicle,48140,white,  wddwk4jb2jf613298,california
454,3160,nissan,doors,2017,clean vehicle,34861,gray,  3n1ab7ap0hy315498,new jersey
455,0,chevrolet,door,2006,salvage insurance,268040,silver,  1g1zt53f46f254868,texas
456,3450,chrysler,door,2011,clean vehicle,114119,gold,  1c3bc1fg1bn519076,florida
457,27102,ford,f-150,2017,clean vehicle,34165,red,  1ftfw1eg1hfb78397,michigan
458,500,gmc,door,2018,salvage insurance,27442,black,  1gkknmls5jz177336,arkansas
459,5100,gmc,door,2011,clean vehicle,144792,white,  1gtr2uea3bz242502,utah
460,15010,infiniti,mpv,2019,clean vehicle,11394,beige,  jn8az2ne8k9236456,texas
461,5800,jeep,mpv,2019,clean vehicle,30546,silver,  1c4pjldb3kd419559,ohio
462,23200,land,sport,2018,clean vehicle,23745,black,  salcp2rx0jh740860,california
463,8000,hyundai,door,2015,clean vehicle,88274,red,  km8jucag9fu984199,pennsylvania
464,3390,nissan,doors,2018,clean vehicle,38349,gray,  3n1ab7ap5jy293102,california
465,3140,nissan,doors,2017,clean vehicle,30142,white,  3n1ab7ap1hy310259,new jersey
466,25,chevrolet,door,2007,salvage insurance,267834,black,  3gnfk12387g179905,texas
467,15000,bmw,door,2014,clean vehicle,44730,silver,  wba3b5g54ens10419,illinois
468,10440,chevrolet,cab,2011,clean vehicle,92476,blue,  1gc1kyc87bf185906,florida
469,23911,ford,f-150,2017,clean vehicle,25698,black,  1ftew1cf3hfb78746,michigan
470,25,ford,pk,2010,salvage insurance,155242,gray,  1ftfx1ev7akc32939,oklahoma
471,21400,gmc,acadia,2018,clean vehicle,54332,gray,  1gkknwls6jz133440,new jersey
472,5380,gmc,cab,2011,clean vehicle,119215,white,  1gt120cg5bf167316,utah
473,11000,jeep,mpv,2019,clean vehicle,8930,red,  1c4hjxeg0kw596497,michigan
474,4950,jeep,mpv,2019,clean vehicle,46985,silver,  1c4pjllb6kd184477,ohio
475,22500,land,sport,2018,clean vehicle,30220,black,  salcp2rx7jh741147,california
476,30300,maserati,ghibli,2017,clean vehicle,37021,black,  zam57xslxh1248775,florida
477,2630,nissan,doors,2018,clean vehicle,43152,white,  3n1cn7ap5jl882275,california
478,3140,nissan,doors,2017,clean vehicle,34318,silver,  3n1ab7ap1hl639346,new jersey
479,2300,chevrolet,door,2011,salvage insurance,88287,white,  1gnskbe03br198151,arkansas
480,4310,chevrolet,door,2011,clean vehicle,105486,black,  2cnaldec6b6382868,florida
481,26012,ford,door,2017,clean vehicle,19850,black,  1ftew1ef2hfb83224,michigan
482,75,ford,door,2014,salvage insurance,116535,silver,  1fadp3k26el249167,oklahoma
483,48500,gmc,1500,2019,clean vehicle,15777,black,  1gtu9fel6kz311976,pennsylvania
484,3330,gmc,mpv,2009,clean vehicle,87448,white,  1gtgg25k391106224,utah
485,11200,jeep,mpv,2019,clean vehicle,8395,yellow,  1c4hjxeg7kw589272,michigan
486,4730,hyundai,mpv,2019,clean vehicle,30121,red,  km8j23a45ku893842,ohio
487,24900,mercedes-benz,glc,2018,clean vehicle,33687,white,  wdc0g4jb4jv097463,california
488,29400,mercedes-benz,e-class,2017,clean vehicle,37561,blue,  wddzf4jb6ha277485,florida
489,8350,nissan,cab,2018,clean vehicle,32256,gray,  1n6aa1ej3jn519666,california
490,475,peterbilt,truck,2012,salvage insurance,902041,gold,  1xp4d49x9cd123630,florida
491,3210,nissan,doors,2017,clean vehicle,25255,black,  3n1ab7apxhy302645,new jersey
492,25,chevrolet,van,2006,salvage insurance,165327,white,  1gndu23l46d143789,arkansas
493,4200,chevrolet,cutaway,2006,clean vehicle,118009,white,  1gbhg31u661113654,wisconsin
494,8430,chevrolet,utility,2011,clean vehicle,114547,black,  3gntkge3xbg398052,florida
495,25503,ford,f-150,2017,clean vehicle,18647,black,  1ftmf1ef2hfb83980,michigan
496,0,ford,pickup,1996,salvage insurance,252588,red,  1ftef15n0tlc14455,oklahoma
497,26000,gmc,limited,2019,clean vehicle,16669,black,  2gtv2mecxk1173011,pennsylvania
498,3900,honda,doors,2017,clean vehicle,47970,blue,  2hgfc2f52hh522914,virginia
499,11200,jeep,mpv,2019,clean vehicle,12905,gray,  1c4hjxeg7kw590115,michigan
500,8610,jeep,mpv,2019,clean vehicle,22123,silver,  1c4rjebg1kc776053,ohio
501,28000,mercedes-benz,gle,2018,clean vehicle,40780,white,  4jgda5jbxjb046383,california
502,84900,mercedes-benz,sl-class,2017,clean vehicle,25302,silver,  wddjk7ea3hf044968,florida
503,10840,lexus,mpv,2017,clean vehicle,36596,black,  2t2bzmca4hc087456,california
504,100,peterbilt,truck,2012,salvage insurance,0,blue,  1xp4d49x1cd144875,florida
505,11050,ram,door,2017,clean vehicle,30421,white,  1c6rr7pt3hs659994,new jersey
506,0,chevrolet,door,2012,salvage insurance,134938,orange,  1g1jc5sh7c4114661,oklahoma
507,1000,chevrolet,door,2005,clean vehicle,135675,gray,  1gnet16s156132062,wisconsin
508,3570,dodge,door,2015,clean vehicle,17355,black,  3c4pdcab2ft637813,georgia
509,25001,ford,door,2017,clean vehicle,27773,gray,  1ftfw1ef5hfb70262,michigan
510,0,ford,door,2010,salvage insurance,86841,silver,  3fahp0ga3ar366961,oklahoma
511,5630,gmc,mpv,2017,clean vehicle,58366,black,  2gkfltek2h6317685,virginia
512,11100,jeep,mpv,2019,clean vehicle,11229,white,  1c4hjxegxkw589301,michigan
513,4650,hyundai,mpv,2019,clean vehicle,27492,white,  km8j23a44ku882752,ohio
514,0,lincoln,door,2005,salvage insurance,89705,green,  1lnhm87a25y619997,minnesota
515,3820,nissan,mpv,2016,clean vehicle,41654,blue,  5n1at2mn5gc894272,california
516,0,peterbilt,truck,2009,salvage insurance,982486,blue,  1xp7d49x09d784257,florida
517,2900,nissan,doors,2017,clean vehicle,31954,gray,  3n1ab7ap6hy249992,new jersey
518,50,chevrolet,door,2008,salvage insurance,172102,blue,  1g1al58f787159241,texas
519,5100,chevrolet,pickup,2004,clean vehicle,173321,gray,  1gchk23204f232462,wisconsin
520,4700,dodge,door,2015,clean vehicle,93423,red,  3c4pdcgb7ft597655,georgia
521,29502,ford,f-150,2017,clean vehicle,14053,red,  1ftfw1eg1hke28907,michigan
522,0,ford,door,2008,salvage insurance,145483,red,  1fmcu03128kc80487,oklahoma
523,6160,honda,door,2017,clean vehicle,25956,white,  1hgct1b89ha002933,virginia
524,10910,jeep,mpv,2019,clean vehicle,12253,red,  1c4hjxeg8kw651309,michigan
525,3440,hyundai,doors,2019,clean vehicle,34895,gray,  3kpc24a34ke050725,ohio
526,16000,mazda,cx-3,2016,clean vehicle,47753,gray,  jm1dkbd74g0123647,florida
527,3810,kia,door,2016,clean vehicle,39408,black,  kndjx3ae3g7012477,california
528,1025,peterbilt,truck,2010,salvage insurance,1017936,color:,  1xp7d49x0ad793710,georgia
529,3020,nissan,doors,2017,clean vehicle,33599,white,  3n1ab7ap7hy223787,new jersey
530,0,chevrolet,door,2003,salvage insurance,194673,gray,  1gndt13s632267445,texas
531,2000,chevrolet,pickup,2003,clean vehicle,507985,red,  1gcgc24u53z128586,wisconsin
532,3870,ford,door,2010,clean vehicle,185983,white,  1fmcu4k37akb80224,florida
533,24811,ford,door,2017,clean vehicle,28464,red,  1ftew1ep4hfb44546,michigan
534,75,ford,door,2007,salvage insurance,154989,blue,  3fahp06z07r118828,oklahoma
535,5420,honda,doors,2017,clean vehicle,16702,black,  1hgcr2f55ha080596,virginia
536,11100,jeep,mpv,2019,clean vehicle,11449,yellow,  1c4hjxegxkw600703,michigan
537,4750,hyundai,mpv,2019,clean vehicle,25847,gray,  km8j23a4xku846404,ohio
538,17900,mercedes-benz,door,2015,clean vehicle,49772,gray,  wddhf5kbxfb099457,florida
539,3800,nissan,door,2015,clean vehicle,83915,black,  1n4al3ap6fc102604,california
540,3160,nissan,doors,2017,clean vehicle,40306,silver,  3n1ab7ap0hy260843,new jersey
541,25,chevrolet,pickup,2010,salvage insurance,149189,white,  3gcrkse37ag234620,colorado
542,1200,chevrolet,door,2001,clean vehicle,149543,red,  2cnbj13c316958216,wisconsin
543,6470,chevrolet,coupe,2010,clean vehicle,69622,yellow,  2g1fk1ejxa9163850,florida
