year_made,fuel_type,seats,mileage,ownership,transmission,fuel_economy,engine(cc),horsepower,torque(Nm),price,Make,Model
17,Petrol,5,38549,1,Manual,796.0,4733.0,4733.0,69.0,4077.0,Maruti,Alto
20,Petrol,5,14557,1,Manual,21.01,1197.0,1197.0,8180.0,9639.0,Maruti,Baleno
17,Diesel,5,32932,1,Manual,25.1,1248.0,1248.0,885.0,10732.5,Maruti,SX4
12,Petrol,5,29779,1,Manual,16.8,1497.0,1497.0,1163.0,6115.5,Honda,City
15,Petrol,5,36667,1,Manual,1197.0,82.0,82.0,114.0,5751.0,Hyundai,Grand
19,Diesel,7,75360,1,Automatic,12.35,2157.0,2157.0,17849.0,23638.500000000004,Mahindra,Alturas
19,Petrol,5,39294,1,Manual,18.9,1197.0,1197.0,8186.0,6952.500000000001,Hyundai,Grand
14,Petrol,5,31923,1,Automatic,18.0,1497.0,1497.0,1173.0,8100.0,Honda,City
13,Petrol,5,31811,1,Manual,1086.0,6805.0,6805.0,9904.0,4306.5,Hyundai,i10
18,Petrol,5,22305,2,Automatic,18.9,1197.0,1197.0,8186.0,7330.5,Hyundai,Grand
18,Diesel,5,24854,2,Automatic,22.48,1995.0,1995.0,18774.0,46575.0,BMW,5
18,Petrol,5,12350,1,Manual,20.89,1197.0,1197.0,8180.0,6642.0,Maruti,Ignis
12,Diesel,5,42253,1,Manual,22.9,1248.0,1248.0,74.0,5534.999999999999,Maruti,Swift
16,Petrol,5,25135,1,Manual,18.6,1199.0,1199.0,8876.0,7087.5,Honda,Amaze
14,Petrol,5,37282,2,Manual,17.4,1497.0,1497.0,1173.0,7492.5,Honda,City
13,Diesel,5,42874,1,Automatic,17.68,1968.0,1968.0,17433.0,19575.0,Audi,A6
18,Petrol,5,60894,1,Manual,21.01,1197.0,1197.0,8180.0,8100.0,Maruti,Baleno
20,Petrol,5,490883,1,Automatic,18.15,998.0,998.0,11835.0,13162.5,Hyundai,Venue
19,Petrol,5,34175,1,Automatic,18.2,1199.0,1199.0,887.0,10125.0,Honda,Jazz
15,Diesel,5,64622,1,Manual,23.59,1364.0,1364.0,6705.0,7087.5,Toyota,Etios
19,Petrol,5,35820,1,Manual,24.7,796.0,796.0,473.0,4752.0,Maruti,Alto
17,Petrol,5,47301,2,Manual,18.9,1197.0,1197.0,8186.0,5940.000000000001,Hyundai,Grand
17,Diesel,5,58941,1,Manual,28.4,1248.0,1248.0,7402.0,8180.999999999999,Maruti,Swift
16,Petrol,5,31999,1,Manual,18.0,1198.0,1198.0,867.0,6696.0,Honda,Amaze
23,Diesel,7,13960,1,Automatic,2198.0,18238.0,18238.0,450.0,29700.0,Mahindra,XUV700
16,Petrol,5,76544,1,Manual,25.24,998.0,998.0,6571.0,4968.0,Maruti,Celerio
21,Petrol,5,12427,1,Automatic,21.79,998.0,998.0,6705.0,8235.0,Maruti,Wagon
16,Petrol,5,46392,1,Manual,18.6,1197.0,1197.0,8183.0,7357.5,Hyundai,i20
12,Diesel,5,31079,1,Manual,22.9,1248.0,1248.0,74.0,5670.0,Maruti,Swift
19,Petrol,5,23612,1,Manual,18.6,1197.0,1197.0,8183.0,7559.999999999999,Hyundai,i20
21,Petrol,5,7438,1,Manual,21.01,1197.0,1197.0,8180.0,10192.5,Maruti,Baleno
20,Diesel,5,49709,3,Manual,20.3,1248.0,1248.0,75.0,1350.0,Fiat,Punto
14,Petrol,5,39767,1,Manual,18.6,1197.0,1197.0,8183.0,7425.0,Hyundai,i20
17,Petrol,5,22990,1,Manual,1197.0,831.0,831.0,115.0,6817.5,Maruti,Baleno
15,Diesel,5,57166,1,Manual,22.54,1396.0,1396.0,8873.0,8032.5,Hyundai,i20
19,Petrol,5,43495,2,Manual,23.95,998.0,998.0,6705.0,4590.0,Maruti,Alto
21,Petrol,5,51573,1,Manual,17.03,1462.0,1462.0,10326.0,10732.5,Maruti,Vitara
20,Petrol,5,19883,1,Manual,998.0,6705.0,6705.0,90.0,6884.999999999999,Maruti,Wagon
18,Diesel,5,54680,2,Manual,27.39,1248.0,1248.0,74.0,7965.000000000001,Maruti,Baleno
12,Petrol,5,65793,1,Manual,1197.0,8850.0,8850.0,113.0,4414.5,Maruti,Swift
17,Diesel,5,58268,1,Manual,25.5,1498.0,1498.0,986.0,9652.5,Honda,WR-V
20,Diesel,5,27340,1,Automatic,12.6,1950.0,1950.0,194.0,53325.0,Mercedes-Benz,C-Class
16,Petrol,5,54047,1,Manual,1197.0,82.0,82.0,114.0,5683.5,Hyundai,Grand
20,Petrol,5,30278,1,Manual,21.4,1197.0,1197.0,831.0,8991.0,Maruti,Baleno
13,Petrol,5,54059,1,Manual,17.01,1591.0,1591.0,1213.0,6277.500000000001,Hyundai,Verna
16,Petrol,5,31438,1,Manual,20.51,998.0,998.0,6704.0,5548.5,Maruti,Wagon
21,Petrol,5,19262,1,Automatic,17.1,1199.0,1199.0,8850.0,11475.0,Honda,Jazz
15,Petrol,5,64008,1,Manual,1197.0,82.0,82.0,114.0,5589.0,Hyundai,Grand
14,Petrol,5,67685,1,Manual,22.38,1197.0,1197.0,8850.0,5184.0,Maruti,Swift
16,Petrol,7,35418,1,Automatic,15.4,1497.0,1497.0,1173.0,10732.5,Honda,BR-V
18,Petrol,5,35037,1,Manual,18.5,1198.0,1198.0,868.0,5805.0,Honda,Brio
14,Diesel,5,62758,1,Manual,26.0,1498.0,1498.0,986.0,7762.5,Honda,City
18,Petrol,5,26097,1,Automatic,16.5,1198.0,1198.0,868.0,7425.0,Honda,Brio
21,Diesel,5,31068,1,Manual,25.0,1493.0,1493.0,11345.0,18765.0,Hyundai,Verna
20,Diesel,5,503310,1,Manual,21.7,1498.0,1498.0,9896.0,12150.0,Ford,Ecosport
19,Petrol,5,16155,1,Automatic,18.9,1197.0,1197.0,8186.0,8032.5,Hyundai,Grand
14,Diesel,5,57166,1,Automatic,14.84,2143.0,2143.0,16762.0,15862.5,Mercedes-Benz,C-Class
16,Petrol,5,18019,1,Manual,18.5,1198.0,1198.0,868.0,6075.0,Honda,Brio
17,Petrol,5,42874,1,Manual,20.4,1197.0,1197.0,8180.0,7290.000000000001,Maruti,Swift
22,Petrol,5,32260,1,Manual,1197.0,8180.0,8180.0,113.0,7290.000000000001,Maruti,Ignis
16,Petrol,5,23333,1,Manual,18.9,1197.0,1197.0,82.0,7182.0,Hyundai,Grand
19,Petrol,5,52195,1,Manual,17.0,1198.0,1198.0,1085.0,11744.999999999998,Tata,Nexon
16,Petrol,5,39407,1,Manual,18.0,1198.0,1198.0,867.0,6898.5,Honda,Amaze
18,Petrol,5,42805,2,Manual,18.9,1197.0,1197.0,8186.0,5926.5,Hyundai,Grand
13,Diesel,5,64781,1,Manual,22.9,1248.0,1248.0,74.0,6075.0,Maruti,Swift
18,Petrol,5,29749,1,Manual,18.5,1198.0,1198.0,868.0,6372.0,Honda,Brio
16,Petrol,5,37903,2,Automatic,14.74,1991.0,1991.0,18104.0,37665.0,Mercedes-Benz,C-Class
16,Diesel,5,51783,1,Manual,27.3,1498.0,1498.0,986.0,6264.0,Honda,Jazz
16,Petrol,5,38423,1,Manual,19.4,1198.0,1198.0,868.0,5480.999999999999,Honda,Brio
15,Petrol,5,42253,1,Automatic,18.19,1197.0,1197.0,1032.0,7965.000000000001,Volkswagen,Vento
23,Petrol,5,24738,1,Manual,22.35,1197.0,1197.0,8850.0,10624.5,Maruti,Baleno
18,Petrol,5,45981,1,Manual,17.8,1198.0,1198.0,867.0,9315.0,Honda,Amaze
13,Petrol,5,54059,1,Manual,19.4,1198.0,1198.0,868.0,4725.0,Honda,Brio
16,Petrol,5,44117,1,Manual,18.6,1197.0,1197.0,8183.0,8910.0,Hyundai,i20
18,Diesel,5,63379,1,Automatic,17.9,2143.0,2143.0,20115.0,58725.0,Mercedes-Benz,GLE
20,Petrol,5,68350,3,Automatic,11.3,2360.0,2360.0,170.0,8775.0,Mitsubishi,Outlander
19,Petrol,5,46602,1,Manual,23.84,1199.0,1199.0,84.0,7695.0,Tata,Tiago
17,Diesel,5,38525,1,Manual,28.09,1248.0,1248.0,885.0,9585.0,Maruti,Ciaz
14,Petrol,5,30447,1,Manual,1197.0,789.0,789.0,1117.0,5940.000000000001,Hyundai,i10
17,Petrol,5,47716,1,Manual,20.73,1373.0,1373.0,911.0,8599.5,Maruti,Ciaz
14,Petrol,5,21403,1,Manual,19.4,1198.0,1198.0,868.0,5724.0,Honda,Brio
12,Petrol,5,39767,1,Manual,1086.0,6805.0,6805.0,9904.0,4320.0,Hyundai,i10
16,Petrol,5,67981,1,Manual,22.41,1197.0,1197.0,8850.0,7020.0,Maruti,Swift
15,Petrol,5,73412,1,Manual,18.7,1199.0,1199.0,887.0,6223.5,Honda,Jazz
22,Petrol,5,5592,1,Automatic,18.8,1199.0,1199.0,8663.0,11812.5,Tata,Punch
17,Petrol,5,25686,2,Automatic,18.9,1197.0,1197.0,8186.0,7924.5,Hyundai,Grand
22,Petrol,5,13670,2,Automatic,14.82,1998.0,1998.0,18908.0,45225.0,BMW,2
18,Petrol,5,38902,1,Manual,17.5,1199.0,1199.0,887.0,9733.5,Honda,WR-V
20,Petrol,5,32804,1,Manual,21.01,1197.0,1197.0,8180.0,9139.5,Maruti,Baleno
22,Petrol,5,6213,1,Automatic,15.0,1991.0,1991.0,19444.0,91125.0,Mercedes-Benz,E-Class
22,Petrol,7,21042,1,Manual,20.0,999.0,999.0,7101.0,7911.0,Renault,Triber
12,Diesel,5,45360,2,Automatic,19.5,1582.0,1582.0,12624.0,5737.5,Hyundai,Elantra
17,Petrol,5,43495,1,Manual,21.01,1197.0,1197.0,8180.0,6412.5,Maruti,Baleno
17,Diesel,7,42100,2,Manual,21.9,1498.0,1498.0,986.0,8302.5,Honda,BR-V
20,Petrol,5,37282,1,Automatic,998.0,671.0,671.0,90.0,2295.0,Maruti,Wagon
10,Petrol,5,42874,1,Manual,18.06,1198.0,1198.0,75.0,3375.0,Nissan,Micra
19,Diesel,7,48466,1,Manual,15.1,2179.0,2179.0,15287.0,13837.5,Mahindra,XUV500
20,Petrol,5,43495,3,Manual,796.0,463.0,463.0,62.0,1889.9999999999998,Maruti,Alto
17,Diesel,7,51573,1,Manual,24.52,1248.0,1248.0,885.0,10530.0,Maruti,Ertiga
20,Petrol,5,11046,1,Automatic,20.7,1197.0,1197.0,8186.0,9504.0,Hyundai,Grand
21,Petrol,5,10252,1,Automatic,20.7,1197.0,1197.0,8186.0,9639.0,Hyundai,Grand
20,Diesel,5,74564,1,Manual,21.64,1461.0,1461.0,848.0,3037.5,Renault,Scala
16,Petrol,5,20731,1,Manual,18.7,1199.0,1199.0,887.0,6466.5,Honda,Jazz
16,Petrol,5,40254,1,Manual,18.9,1197.0,1197.0,82.0,5751.0,Hyundai,Grand
14,Petrol,5,36660,1,Automatic,12.0,1991.0,1991.0,184.0,26864.999999999996,Mercedes-Benz,E-Class
14,Petrol,5,18382,1,Manual,1086.0,6805.0,6805.0,9904.0,4995.0,Hyundai,i10
20,Petrol,5,49709,3,Manual,16.95,1498.0,1498.0,977.0,4050.0,Nissan,Sunny
11,Petrol,5,54194,1,Manual,17.0,1497.0,1497.0,1186600.0,5035.5,Honda,City
18,Petrol,5,48145,2,Manual,23.84,1199.0,1199.0,84.0,5386.5,Tata,Tiago
18,Petrol,5,37282,1,Automatic,19.0,1199.0,1199.0,887.0,8437.5,Honda,Jazz
20,Petrol,5,21320,1,Manual,20.09,1199.0,1199.0,8482.0,7519.5,Tata,Tiago
21,Petrol,5,32932,1,Automatic,19.0,1199.0,1199.0,8482.0,8775.0,Tata,Tiago
17,Petrol,5,27961,1,Automatic,18.1,1199.0,1199.0,887.0,7762.5,Honda,Amaze
19,Petrol,5,14291,1,Manual,17.8,1198.0,1198.0,867.0,9315.0,Honda,Amaze
15,Petrol,5,49710,1,Manual,21.21,1197.0,1197.0,8180.0,6615.000000000001,Maruti,Swift
15,Diesel,5,38525,1,Manual,28.4,1248.0,1248.0,7402.0,7425.0,Maruti,Swift
20,Petrol,5,35418,1,Automatic,14.8,1497.0,1497.0,12136.0,11475.0,Ford,Ecosport
15,Petrol,5,13048,1,Manual,19.4,1198.0,1198.0,868.0,5265.0,Honda,Brio
13,Petrol,5,26976,1,Manual,22.38,1197.0,1197.0,8850.0,5508.0,Maruti,Swift
17,Diesel,5,15168,1,Manual,22.54,1396.0,1396.0,8873.0,10233.0,Hyundai,i20
21,Diesel,7,27961,1,Automatic,14.11,2199.0,2199.0,1972.0,34965.0,Kia,Carnival
15,Petrol,5,14925,1,Manual,1197.0,82.0,82.0,114.0,6480.0,Hyundai,Grand
18,Petrol,5,43651,2,Manual,21.21,1197.0,1197.0,8180.0,7195.5,Maruti,Swift
18,Petrol,5,27340,1,Automatic,18.4,1498.0,1498.0,11935.0,13365.0,Honda,City
21,CNG,4,53569,1,Manual,796.0,4036.0,4036.0,60.0,5670.0,Maruti,Alto
18,Petrol,5,39767,1,Automatic,17.0,1591.0,1591.0,1213.0,12825.0,Hyundai,Verna
15,Petrol,5,24518,1,Manual,1197.0,82.0,82.0,114.0,6277.500000000001,Hyundai,Grand
13,Diesel,5,43867,1,Manual,22.9,1248.0,1248.0,74.0,4806.0,Maruti,Swift
17,Petrol,5,58408,1,Manual,17.8,1198.0,1198.0,867.0,6412.5,Honda,Amaze
16,Petrol,5,30027,1,Manual,1197.0,82.0,82.0,114.0,5805.0,Hyundai,Grand
16,Petrol,5,41010,2,Automatic,14.28,1798.0,1798.0,13803.0,8775.0,Toyota,Corolla
15,Diesel,5,53438,1,Manual,26.0,1498.0,1498.0,986.0,7762.5,Honda,City
14,Petrol,5,38525,1,Automatic,14.28,1798.0,1798.0,13803.0,9315.0,Toyota,Corolla
16,Petrol,5,31068,1,Manual,17.43,1396.0,1396.0,1055.0,8437.5,Hyundai,Verna
16,Diesel,5,49088,1,Manual,20.5,1582.0,1582.0,1262.0,12487.5,Hyundai,Creta
17,Diesel,5,45982,1,Automatic,28.4,1248.0,1248.0,7402.0,9112.5,Maruti,Swift
14,Petrol,5,45981,1,Automatic,7.81,5461.0,5461.0,3629.0,71415.0,Mercedes-Benz,S-Class
15,Diesel,5,40389,2,Manual,23.9,1582.0,1582.0,12632.0,7965.000000000001,Hyundai,Verna
21,Petrol,5,24679,2,Manual,21.0,1197.0,1197.0,8180.0,10233.0,Hyundai,i20
17,Petrol,5,41960,1,Manual,1197.0,82.0,82.0,114.0,6075.0,Hyundai,Grand
20,Diesel,7,68350,2,Automatic,14.75,2967.0,2967.0,245.0,54000.0,Audi,Q7
17,Petrol,5,54855,1,Manual,21.4,1197.0,1197.0,831.0,6763.5,Maruti,Baleno
16,Petrol,5,39867,2,Manual,1197.0,82.0,82.0,114.0,5562.0,Hyundai,Grand
18,Diesel,5,54680,1,Automatic,16.38,1995.0,1995.0,18246.0,20925.0,Hyundai,Tucson
17,Petrol,5,48002,1,Manual,22.38,1197.0,1197.0,8850.0,6628.5,Maruti,Swift
13,Diesel,5,44738,1,Automatic,16.55,1968.0,1968.0,14751.0,16065.0,Audi,A4
12,Petrol,5,63761,1,Manual,16.8,1497.0,1497.0,1164.0,5413.5,Honda,City
17,Petrol,5,49033,2,Manual,17.8,1497.0,1497.0,1173.0,8599.5,Honda,City
15,Diesel,5,61515,1,Automatic,15.3,2993.0,2993.0,258.0,39015.0,BMW,X5
17,Petrol,5,29810,2,Manual,18.9,1197.0,1197.0,8186.0,6696.0,Hyundai,Grand
18,Diesel,5,34796,1,Automatic,19.27,2143.0,2143.0,16762.0,39825.0,Mercedes-Benz,C-Class
20,Diesel,7,75185,1,Automatic,11.3,2987.0,2987.0,2548.0,47250.0,Mercedes-Benz,GL-Class
15,Diesel,5,48466,1,Automatic,15.26,2143.0,2143.0,2032.0,32264.999999999996,Mercedes-Benz,M-Class
15,Diesel,5,46602,2,Automatic,15.87,2993.0,2993.0,30843.0,44415.0,BMW,X6
20,Diesel,5,27340,1,Automatic,1999.0,2454.0,2454.0,430.0,72225.0,Land,Rover
19,Petrol,5,26097,1,Automatic,23.1,998.0,998.0,6704.0,6075.0,Maruti,Celerio
20,Diesel,5,19971,1,Automatic,1248.0,885.0,885.0,200.0,8100.0,Maruti,Ciaz
20,Petrol,5,37282,3,Automatic,21.4,1197.0,1197.0,831.0,6884.999999999999,Maruti,Baleno
15,Petrol,5,40175,1,Manual,1197.0,82.0,82.0,114.0,5426.999999999999,Hyundai,Grand
18,Petrol,5,62545,1,Automatic,19.0,1199.0,1199.0,887.0,7654.5,Honda,Jazz
18,Petrol,5,19883,1,Automatic,13.0,1591.0,1591.0,1213.0,14715.0,Hyundai,Creta
12,Petrol,5,31422,1,Manual,19.4,1198.0,1198.0,868.0,3779.9999999999995,Honda,Brio
16,Petrol,5,26341,1,Manual,18.9,1197.0,1197.0,82.0,6925.5,Hyundai,Grand
14,Diesel,5,48466,2,Manual,22.7,1498.0,1498.0,8984.0,5062.5,Ford,Ecosport
16,Petrol,5,38621,1,Manual,1197.0,82.0,82.0,114.0,5656.500000000001,Hyundai,Grand
20,Petrol,5,62137,2,Manual,15.0,1586.0,1586.0,10468.0,2092.5,Maruti,SX4
16,Diesel,5,58919,3,Manual,22.54,1396.0,1396.0,8873.0,7330.5,Hyundai,i20
16,Petrol,5,36923,1,Manual,814.0,552.0,552.0,745.0,3928.5,Hyundai,EON
20,Petrol,5,50952,1,Automatic,1497.0,11343.0,11343.0,144.0,18765.0,Kia,Seltos
18,Petrol,5,43947,2,Automatic,17.0,1591.0,1591.0,1213.0,12311.999999999998,Hyundai,Verna
20,Petrol,5,49088,1,Automatic,1497.0,11343.0,11343.0,144.0,17415.0,Kia,Seltos
20,Diesel,5,74564,2,Manual,19.01,1461.0,1461.0,10845.0,4657.5,Renault,Duster
20,Diesel,5,74564,1,Manual,21.64,1461.0,1461.0,848.0,3037.5,Renault,Scala
20,Diesel,5,74564,3,Manual,22.7,1582.0,1582.0,12624.0,5400.0,Hyundai,Elantra
16,Diesel,7,43495,1,Automatic,18.49,1493.0,1493.0,100.0,8302.5,Mahindra,TUV
17,Diesel,5,37903,1,Automatic,20.68,1995.0,1995.0,188.0,26662.5,BMW,X1
14,Petrol,5,57166,1,Manual,18.0,1198.0,1198.0,867.0,4860.0,Honda,Amaze
16,Petrol,7,36572,1,Manual,15.4,1497.0,1497.0,1173.0,8775.0,Honda,BR-V
16,Petrol,5,42400,1,Manual,20.51,998.0,998.0,6704.0,5251.5,Maruti,Wagon
21,Petrol,5,19409,1,Manual,21.01,1197.0,1197.0,8180.0,9814.5,Maruti,Baleno
17,Petrol,5,27961,1,Manual,20.14,1197.0,1197.0,8186.0,6682.5,Hyundai,Xcent
12,Diesel,5,57804,1,Manual,22.9,1248.0,1248.0,74.0,5008.5,Maruti,Swift
14,Diesel,5,76234,2,Manual,23.4,1248.0,1248.0,74.0,5697.0,Maruti,Swift
20,Diesel,5,32932,1,Manual,25.8,1498.0,1498.0,986.0,9112.5,Honda,Amaze
19,Petrol,5,37570,1,Manual,21.63,998.0,998.0,6705.0,6209.999999999999,Maruti,Celerio
20,Petrol,5,6213,1,Automatic,999.0,7102.0,7102.0,96.0,11475.0,Nissan,Magnite
14,Petrol,5,24961,1,Manual,17.4,1497.0,1497.0,1173.0,6979.5,Honda,City
19,Petrol,5,75945,1,Manual,17.8,1198.0,1198.0,867.0,7830.0,Honda,Amaze
10,Petrol,5,27340,1,Manual,1086.0,6805.0,6805.0,9904.0,3240.0,Hyundai,i10
15,Petrol,5,48031,2,Automatic,18.9,1197.0,1197.0,82.0,6466.5,Hyundai,Grand
19,Diesel,5,24233,1,Manual,16.35,1956.0,1956.0,16767.0,18832.5,Tata,Harrier
20,Diesel,5,74564,2,Manual,17.1,1956.0,1956.0,170.0,14850.0,Jeep,Compass
22,Petrol,5,18019,1,Manual,15.43,1498.0,1498.0,10849.0,17415.0,MG,Astor
17,Petrol,5,37282,1,Manual,18.7,1199.0,1199.0,887.0,6412.5,Honda,Jazz
17,Diesel,5,49709,1,Manual,22.54,1396.0,1396.0,8873.0,9315.0,Hyundai,i20
15,Diesel,5,48466,1,Manual,21.7,1498.0,1498.0,9896.0,7425.0,Ford,Ecosport
16,Diesel,5,36039,1,Manual,24.7,1498.0,1498.0,9789.0,7425.0,Honda,Amaze
15,Diesel,5,41631,1,Manual,1120.0,70.0,70.0,160.0,5737.5,Hyundai,Grand
14,Petrol,5,27352,2,Manual,18.6,1197.0,1197.0,858.0,4252.5,Maruti,Swift
21,Petrol,5,7432,1,Manual,24.97,998.0,998.0,6571.0,7681.500000000001,Maruti,Celerio
20,Petrol,5,8118,1,Manual,22.05,796.0,796.0,4733.0,4981.5,Maruti,Alto
16,Petrol,5,22378,1,Manual,18.9,1197.0,1197.0,82.0,4873.5,Hyundai,Grand
21,Petrol,5,8699,2,Automatic,19.65,1197.0,1197.0,8676.0,9436.5,Hyundai,i20
20,CNG,5,7381,1,Manual,998.0,5833.0,5833.0,78.0,6399.0,Maruti,Wagon
15,Diesel,7,40400,1,Manual,1248.0,8850.0,8850.0,200.0,6412.5,Maruti,Ertiga
20,Petrol,5,17436,1,Manual,22.05,796.0,796.0,4733.0,4630.5,Maruti,Alto
19,Petrol,5,25041,1,Automatic,13.9,1498.0,1498.0,105.0,8775.0,Renault,Duster
19,Petrol,5,36183,1,Manual,23.95,998.0,998.0,6705.0,4482.0,Maruti,Alto
20,Petrol,5,43495,1,Automatic,1197.0,8186.0,8186.0,11375.0,5400.0,Hyundai,Grand
21,Petrol,5,8077,1,Automatic,20.28,998.0,998.0,11841.0,12015.0,Hyundai,i20
20,Petrol,5,20503,1,Manual,22.05,796.0,796.0,4733.0,4576.5,Maruti,Alto
15,Petrol,5,25602,1,Manual,18.7,1199.0,1199.0,887.0,5386.5,Honda,Jazz
20,Diesel,5,55923,1,Automatic,1498.0,1032.0,1032.0,250.0,4725.0,Volkswagen,Vento
19,Petrol,5,4236,1,Manual,19.4,1194.0,1194.0,9493.0,7290.000000000001,Ford,Aspire
16,Diesel,5,27340,1,Manual,26.0,1498.0,1498.0,986.0,7425.0,Honda,City
19,Diesel,5,18144,1,Manual,25.6,1498.0,1498.0,979.0,11812.5,Honda,City
11,Petrol,5,9951,1,Manual,1086.0,6805.0,6805.0,9904.0,2497.5,Hyundai,i10
20,Petrol,5,16552,1,Manual,21.7,998.0,998.0,6571.0,5656.500000000001,Maruti,S-Presso
16,Diesel,5,27340,1,Manual,26.0,1498.0,1498.0,986.0,7425.0,Honda,City
20,CNG,5,11762,1,Manual,998.0,5833.0,5833.0,78.0,6466.5,Maruti,Wagon
19,Petrol,5,3541,1,Automatic,2995.0,340.0,340.0,450.0,1417.5,Porsche,Cayenne
19,Diesel,5,18144,1,Manual,25.6,1498.0,1498.0,979.0,11812.5,Honda,City
19,CNG,5,16516,1,Manual,998.0,5833.0,5833.0,78.0,6061.5,Maruti,Wagon
18,Petrol,7,21747,1,Manual,15.4,1497.0,1497.0,1173.0,10057.5,Honda,BR-V
18,Petrol,5,19883,1,Automatic,16.9,1395.0,1395.0,14751.0,28350.0,Audi,Q3
19,Diesel,5,42563,1,Automatic,17.6,1582.0,1582.0,1262.0,14620.5,Hyundai,Creta
18,Diesel,5,33398,1,Manual,23.0,1498.0,1498.0,9896.0,9247.5,Ford,Ecosport
19,Petrol,5,30037,1,Manual,22.05,796.0,796.0,4733.0,4090.4999999999995,Maruti,Alto
18,Petrol,5,15534,1,Automatic,3996.0,641.0,641.0,850.0,4860.0,Lamborghini,Urus
18,Petrol,5,21288,1,Manual,21.5,1197.0,1197.0,8180.0,5332.5,Maruti,Wagon
18,Diesel,5,30061,2,Manual,23.0,1498.0,1498.0,9896.0,7870.5,Ford,Ecosport
18,Diesel,5,32311,1,Manual,19.67,1582.0,1582.0,1262.0,13432.499999999998,Hyundai,Creta
16,Petrol,8,14305,2,Manual,796.0,342.0,342.0,59.0,3037.5,Maruti,Omni
19,Petrol,5,16534,1,Manual,23.95,998.0,998.0,6705.0,4927.5,Maruti,Alto
18,Diesel,7,41022,1,Manual,24.2,1498.0,1498.0,9387.0,10462.5,Maruti,Ertiga
14,Petrol,5,26296,1,Manual,998.0,671.0,671.0,90.0,3091.5,Maruti,Alto
20,CNG,5,15835,1,Manual,998.0,5833.0,5833.0,78.0,6439.499999999999,Maruti,Wagon
15,Petrol,5,15640,1,Manual,998.0,671.0,671.0,90.0,2997.0000000000005,Maruti,Zen
11,Diesel,5,48470,2,Manual,23.0,1396.0,1396.0,904000.0,3442.4999999999995,Hyundai,i20
19,Petrol,5,13425,1,Automatic,19.34,1198.0,1198.0,7594.0,6345.0,Nissan,Micra
19,Petrol,5,32411,1,Automatic,16.5,1353.0,1353.0,13808.0,16092.0,Kia,Seltos
16,Diesel,5,14561,1,Automatic,16.77,2993.0,2993.0,26149.0,60750.0,BMW,7
21,Petrol,5,12636,1,Manual,19.2,999.0,999.0,11398.0,17293.5,Skoda,Kushaq
18,Diesel,5,42620,1,Manual,25.1,1248.0,1248.0,885.0,9112.5,Maruti,SX4
14,Diesel,5,40601,1,Manual,25.2,1248.0,1248.0,74.0,4644.0,Maruti,Swift
17,Petrol,5,14495,1,Manual,22.5,999.0,999.0,67.0,3672.0000000000005,Datsun,RediGO
15,Diesel,5,52195,1,Manual,25.1,1498.0,1498.0,986.0,7087.5,Honda,City
18,Diesel,5,11806,1,Manual,21.43,1364.0,1364.0,8679.0,20182.5,Toyota,Corolla
13,Diesel,5,62447,3,Manual,1248.0,7394.0,7394.0,190.0,3307.5000000000005,Maruti,Ritz
19,Diesel,5,36350,1,Manual,23.0,1498.0,1498.0,9896.0,8977.5,Ford,Ecosport
18,Diesel,5,41293,1,Automatic,19.6,2400.0,2400.0,190.0,26122.500000000004,Volvo,S60
23,Petrol,5,763,1,Manual,24.97,998.0,998.0,6571.0,7965.000000000001,Maruti,Celerio
22,Petrol,5,7518,1,Automatic,245.59,370.0,370.0,19.0,67500.0,Audi,Q5
21,Petrol,5,16526,1,Automatic,18.2,998.0,998.0,11835.0,12487.5,Kia,Sonet
15,Petrol,5,45742,1,Manual,22.0,1197.0,1197.0,8180.0,5062.5,Maruti,Swift
12,Petrol,5,33340,1,Manual,18.5,1197.0,1197.0,805200.0,3550.5,Hyundai,i20
14,Petrol,5,23000,1,Manual,814.0,552.0,552.0,745.0,2767.4999999999995,Hyundai,EON
17,Petrol,5,38814,1,Manual,18.7,1199.0,1199.0,887.0,5265.0,Honda,Jazz
21,Petrol,5,12452,1,Manual,20.7,1197.0,1197.0,8186.0,8356.5,Hyundai,Grand
17,Petrol,5,30447,1,Manual,21.21,1197.0,1197.0,8180.0,4927.5,Maruti,Swift
14,Petrol,5,27756,1,Manual,19.1,1197.0,1197.0,858.0,5116.5,Maruti,Swift
19,Petrol,5,17709,1,Automatic,20.7,1197.0,1197.0,8186.0,7357.5,Hyundai,Grand
14,Petrol,5,12329,1,Manual,998.0,671.0,671.0,90.0,4117.5,Maruti,Wagon
14,Petrol,5,27837,1,Manual,19.1,1197.0,1197.0,858.0,5143.5,Maruti,Swift
16,Petrol,5,27511,1,Manual,21.21,1197.0,1197.0,8180.0,5062.5,Maruti,Swift
20,Petrol,5,16784,1,Manual,21.21,1197.0,1197.0,8180.0,7357.5,Maruti,Swift
18,Petrol,5,22138,1,Automatic,20.52,1197.0,1197.0,8180.0,5737.5,Maruti,Wagon
17,Petrol,5,22996,1,Manual,23.95,998.0,998.0,6705.0,3712.5,Maruti,Alto
11,Petrol,5,17398,1,Automatic,16.95,1197.0,1197.0,789.0,3645.0000000000005,Hyundai,i10
14,Petrol,5,28596,1,Manual,19.81,1086.0,1086.0,6805.0,3172.5,Hyundai,i10
20,Petrol,5,62137,1,Manual,1086.0,6805.0,6805.0,9904.0,1687.5,Hyundai,i10
